fn,roi#,t1,x,y,mortality,status,peak,valley,valley_t,peak_t,threshold_t-
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,41,0.0371388888889,1152.0,835.0,132.288833333,1,438.69599136253413,145.83356428366642,106.299443889,153.288964444,131.288756667
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,42,0.0371388888889,1237.0,833.0,121.288281389,1,372.59024865194198,143.78818916860089,99.2981605556,121.288281389,120.289009444
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,43,0.0371388888889,992.0,830.0,125.288238611,1,646.50991778144851,147.22672712400893,60.1618544444,155.289404722,124.286288056
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,44,0.0371388888889,793.0,821.0,84.1625863889,1,601.86903821553904,177.29466803781074,56.1605797222,126.286880278,83.1601438889
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,45,0.0371388888889,753.0,820.0,142.288734444,2,434.01618982972064,136.5035879249927,93.2985958333,157.2912775,141.290213889
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,46,0.0371388888889,830.0,816.0,123.287982222,1,412.09140072548195,143.25233215311175,70.1618313889,136.291403333,122.288555833
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,47,0.0371388888889,713.0,818.0,111.298205278,2,548.56237813039661,151.21771508448919,76.1601891667,158.289146389,110.298491111
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,48,0.0371388888889,915.0,815.0,95.2980227778,1,381.78393378427114,0.0,85.1621244444,143.290286111,94.2986241667
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,49,0.0371388888889,673.0,813.0,83.1601438889,1,552.93902681245697,162.00010134437045,58.1635238889,100.299172222,82.1613094444
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,50,0.0371388888889,594.0,815.0,124.286288056,1,482.82108851335607,155.36020577168688,84.1625863889,145.289629444,123.287982222
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,51,0.0371388888889,434.0,809.0,145.289629444,2,583.55117960298583,144.2484723462689,93.2985958333,157.2912775,143.290286111
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,52,0.0371388888889,1238.0,803.0,124.286288056,1,427.31068541136619,138.81527748786863,99.2981605556,136.291403333,123.287982222
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,53,0.0371388888889,313.0,804.0,135.287755278,1,500.25495279063011,154.06294263983077,61.1610608333,142.288734444,134.287186944
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,55,0.0371388888889,1353.0,799.0,151.2889125,2,342.99345382066207,132.75121578269466,145.289629444,158.289146389,149.289296667
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,56,0.0371388888889,274.0,796.0,140.289719167,2,523.95637304742081,150.97703192952258,124.286288056,156.290624444,139.288184167
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,57,0.0371388888889,114.0,796.0,119.291466111,1,498.55456593945325,141.05068345105164,66.1608947222,145.289629444,118.288684444
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,58,0.0371388888889,1033.0,791.0,118.288684444,1,470.4456394699817,137.72098717038583,73.1617783333,118.288684444,114.298802778
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,60,0.0371388888889,995.0,780.0,145.289629444,1,386.35259254134519,144.80512966768364,64.1616744444,146.289413333,143.290286111
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,61,0.0371388888889,715.0,779.0,106.299443889,1,428.15973031716231,164.1065807903887,50.1602297222,139.288184167,105.298891111
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,62,0.0371388888889,675.0,777.0,93.2985958333,1,687.87790738633134,179.264258086268,62.1604819444,101.2991125,92.2976194444
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,63,0.0371388888889,477.0,768.0,44.1606994444,1,675.3021973440965,233.0,0.0371388888889,81.1621158333,43.1593766667
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,64,0.0371388888889,396.0,767.0,58.1635238889,1,495.46559116962385,172.81495385025096,53.1602497222,67.1616272222,57.1611852778
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,66,0.0371388888889,315.0,760.0,99.2981605556,1,3386.9791041512926,146.18469345158795,93.2985958333,99.2981605556,98.2984027778
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,67,0.0371388888889,1154.0,756.0,127.289091667,1,359.24276293679338,146.48776979528412,99.2981605556,133.288744444,126.286880278
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,68,0.0371388888889,1037.0,747.0,145.289629444,2,600.80641414281524,140.23677885093608,131.288756667,158.289146389,143.290286111
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,70,0.0371388888889,916.0,749.0,108.297735556,1,466.12028372672512,0.0,85.1621244444,139.288184167,107.298605
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,71,0.0371388888889,837.0,745.0,93.2985958333,1,973.62339861956923,222.0,0.0371388888889,113.300817778,92.2976194444
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,72,0.0371388888889,876.0,746.0,107.298605,1,596.25334701209931,167.00888536309833,78.1607666667,110.298491111,106.299443889
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,73,0.0371388888889,792.0,737.0,107.298605,1,559.65980662303366,148.22713860756033,69.1619605556,107.298605,106.299443889
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,74,0.0371388888889,756.0,742.0,134.287186944,1,418.05794174477194,147.05139360134069,125.288238611,143.290286111,133.288744444
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,75,0.0371388888889,718.0,738.0,51.1621233333,1,517.28386438366215,209.57768281314191,46.1608291667,59.1602419444,50.1602297222
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,76,0.0371388888889,478.0,731.0,82.1613094444,1,499.54504517231373,177.70187051415755,55.1604188889,93.2985958333,81.1621158333
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,77,0.0371388888889,397.0,728.0,66.1608947222,1,543.89445468122949,180.98004433370596,49.1604583333,99.2981605556,65.1611944444
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,78,0.0371388888889,1317.0,724.0,137.287896111,1,384.90235550161395,149.71888999677657,124.286288056,139.288184167,136.291403333
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,79,0.0371388888889,1275.0,723.0,141.290213889,2,608.7565935360094,109.0389675046552,124.286288056,158.289146389,140.289719167
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,81,0.0371388888889,1197.0,720.0,139.288184167,1,416.95873278939803,138.02983571168789,125.288238611,152.288010278,138.290752222
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,82,0.0371388888889,1111.0,718.0,118.288684444,1,344.29358798783068,151.03443190338217,99.2981605556,120.289009444,114.298802778
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,83,0.0371388888889,118.0,717.0,148.288950833,1,592.12147119672318,146.18469345158795,93.2985958333,149.289296667,147.289111389
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,85,0.0371388888889,758.0,702.0,92.2976194444,1,1009.8699780924798,143.97907873156754,60.1618544444,113.300817778,91.2979355556
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,86,0.0371388888889,798.0,704.0,122.288555833,1,525.15311085294923,145.7773538408938,99.2981605556,130.28753,121.288281389
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,87,0.0371388888889,678.0,699.0,90.2962994444,1,553.07958396584263,182.58347195696643,83.1601438889,92.2976194444,86.161295
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,88,0.0371388888889,560.0,695.0,124.286288056,1,481.837746174225,150.05713566222602,93.2985958333,145.289629444,123.287982222
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,89,0.0371388888889,878.0,667.0,136.291403333,1,585.35710330324139,149.65712354251386,90.2962994444,136.291403333,135.287755278
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,90,0.0371388888889,759.0,663.0,155.289404722,2,481.72023840089668,140.3760301356308,93.2985958333,156.290624444,153.288964444
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,91,0.0371388888889,679.0,661.0,121.288281389,1,588.57855472182052,160.5854632874524,83.1601438889,126.286880278,120.289009444
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,92,0.0371388888889,804.0,661.0,118.288684444,1,450.61962009737482,149.79841000105205,64.1616744444,121.288281389,114.298802778
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,93,0.0371388888889,718.0,662.0,118.288684444,1,419.4372249067809,155.55210096081117,63.1601688889,122.288555833,114.298802778
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,94,0.0371388888889,480.0,652.0,107.298605,1,667.54117195943581,160.16452074800549,68.1615288889,113.300817778,106.299443889
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,95,0.0371388888889,281.0,644.0,56.1605797222,1,723.17258537725422,172.34306911537556,46.1608291667,57.1611852778,55.1604188889
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,96,0.0371388888889,1359.0,646.0,158.289146389,2,417.9522880993498,141.1914835637202,124.286288056,158.289146389,157.2912775
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,97,0.0371388888889,1160.0,636.0,110.298491111,1,516.53653521420472,154.80457337303881,60.1618544444,123.287982222,109.299349444
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,98,0.0371388888889,846.0,627.0,118.288684444,1,659.00382151196425,145.7773538408938,99.2981605556,146.289413333,114.298802778
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,99,0.0371388888889,881.0,625.0,138.290752222,2,411.13784861946908,150.05713566222602,93.2985958333,158.289146389,137.287896111
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,101,0.0371388888889,989.0,608.0,148.288950833,1,406.35240256766923,133.30333871730207,139.288184167,151.2889125,147.289111389
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,102,0.0371388888889,1241.0,603.0,147.289111389,1,558.8483966401709,145.79815482628317,59.1602419444,153.288964444,146.289413333
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,104,0.0371388888889,1121.0,599.0,151.2889125,1,493.29592356748879,148.33365228383335,129.288821667,155.289404722,149.289296667
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,105,0.0371388888889,1161.0,600.0,123.287982222,1,450.42142894039443,132.54994820524593,68.1615288889,135.287755278,122.288555833
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,107,0.0371388888889,922.0,590.0,99.2981605556,1,561.02132316955624,125.84184840833221,82.1613094444,138.290752222,98.2984027778
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,108,0.0371388888889,882.0,589.0,128.287715556,1,854.72763815535359,152.9614673202046,93.2985958333,128.287715556,127.289091667
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,109,0.0371388888889,565.0,578.0,140.289719167,1,354.25200974325946,140.23677885093608,131.288756667,155.289404722,139.288184167
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,110,0.0371388888889,484.0,574.0,75.1627444444,1,527.89827460259005,173.5817807378009,69.1619605556,142.288734444,74.1615486111
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,111,0.0371388888889,443.0,573.0,91.2979355556,1,654.50650712258994,164.49564006386609,52.1593605556,104.298538333,90.2962994444
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,112,0.0371388888889,404.0,568.0,76.1601891667,1,593.45176878028747,183.0,0.0371388888889,93.2985958333,75.1627444444
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,113,0.0371388888889,364.0,569.0,110.298491111,1,772.25351265895506,156.87335754993225,71.1637002778,113.300817778,109.299349444
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,114,0.0371388888889,1323.0,567.0,152.288010278,2,388.42625392323743,149.85868354485947,124.286288056,157.2912775,151.2889125
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,115,0.0371388888889,1283.0,566.0,156.290624444,2,513.68271867394196,147.14463868045513,126.286880278,156.290624444,155.289404722
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,117,0.0371388888889,1044.0,556.0,139.288184167,1,933.14885478388362,156.97735032419143,62.1604819444,143.290286111,138.290752222
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,118,0.0371388888889,710.0,556.0,155.289404722,2,405.45914905290181,131.53773158197356,139.288184167,158.289146389,153.288964444
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,119,0.0371388888889,884.0,550.0,133.288744444,1,414.80671130324697,150.83941887616456,67.1616272222,135.287755278,132.288833333
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,120,0.0371388888889,844.0,548.0,92.2976194444,1,563.03281910260625,149.07076342077738,63.1601688889,120.289009444,91.2979355556
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,121,0.0371388888889,592.0,549.0,92.2976194444,1,363.02132693030762,154.42439849209217,79.1629763889,92.2976194444,91.2979355556
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,122,0.0371388888889,644.0,540.0,70.1618313889,1,812.2447536813396,172.27553893780882,51.1621233333,93.2985958333,69.1619605556
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,123,0.0371388888889,301.0,539.0,130.28753,1,426.13997120475972,147.48235213143056,99.2981605556,136.291403333,129.288821667
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,124,0.0371388888889,525.0,536.0,82.1613094444,1,712.52936675740875,197.14016497463612,57.1611852778,93.2985958333,81.1621158333
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,125,0.0371388888889,485.0,535.0,105.298891111,1,458.52168053328921,162.10046088037413,65.1611944444,126.286880278,104.298538333
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,126,0.0371388888889,446.0,531.0,63.1601688889,1,586.67499491167075,169.59479943068106,53.1602497222,93.2985958333,62.1604819444
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,127,0.0371388888889,405.0,531.0,83.1601438889,1,669.72277200076837,217.85646056051363,42.1612883333,101.2991125,82.1613094444
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,128,0.0371388888889,365.0,531.0,85.1621244444,1,701.12308780045396,174.0,0.0371388888889,145.289629444,84.1625863889
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,132,0.0371388888889,924.0,508.0,145.289629444,1,1488.5596883800176,138.50546059351711,131.288756667,146.289413333,143.290286111
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,133,0.0371388888889,965.0,514.0,146.289413333,2,461.17292965393898,147.15280400424746,93.2985958333,156.290624444,145.289629444
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,134,0.0371388888889,727.0,501.0,101.2991125,1,763.02704230220024,181.85504822424011,79.1629763889,119.291466111,100.299172222
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,135,0.0371388888889,684.0,501.0,128.287715556,1,668.19137012891269,136.90765749812269,71.1637002778,141.290213889,127.289091667
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,136,0.0371388888889,647.0,499.0,86.161295,1,579.22516429877339,207.72178491607585,85.1621244444,92.2976194444,85.1621244444
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,137,0.0371388888889,527.0,497.0,92.2976194444,1,616.40536364671971,155.95040353390922,66.1608947222,94.2986241667,91.2979355556
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,138,0.0371388888889,447.0,494.0,69.1619605556,1,478.02864935868052,160.77741730843553,59.1602419444,94.2986241667,68.1615288889
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,140,0.0371388888889,286.0,489.0,148.288950833,2,321.9078370356703,142.31225124094985,93.2985958333,156.290624444,147.289111389
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,141,0.0371388888889,1286.0,486.0,136.291403333,2,372.13459175045574,148.74033516019634,124.286288056,156.290624444,135.287755278
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,142,0.0371388888889,1207.0,481.0,113.300817778,1,421.77884917998358,144.01306147196945,112.300198889,118.288684444,112.300198889
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,145,0.0371388888889,1046.0,477.0,128.287715556,2,390.3988661921959,148.74442694732895,67.1616272222,156.290624444,127.289091667
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,146,0.0371388888889,889.0,470.0,90.2962994444,1,1007.366605211201,192.73317727036061,59.1602419444,96.2960061111,86.161295
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,147,0.0371388888889,848.0,470.0,139.288184167,1,722.77725965462093,145.24599818135249,126.286880278,153.288964444,138.290752222
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,148,0.0371388888889,809.0,468.0,136.291403333,1,340.63706232802264,138.10486153347833,99.2981605556,142.288734444,135.287755278
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,149,0.0371388888889,648.0,461.0,92.2976194444,1,786.92532568686534,161.29889609012181,76.1601891667,95.2980227778,91.2979355556
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,150,0.0371388888889,608.0,461.0,51.1621233333,1,697.06193453822891,196.0,0.0371388888889,64.1616744444,50.1602297222
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,151,0.0371388888889,529.0,457.0,92.2976194444,1,552.00658325965344,156.96967230133305,60.1618544444,100.299172222,91.2979355556
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,152,0.0371388888889,449.0,455.0,142.288734444,1,533.24859495329201,148.60955870189866,72.1610941667,142.288734444,141.290213889
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,153,0.0371388888889,1248.0,447.0,124.286288056,1,932.31488162011203,144.98522648167133,48.1620472222,131.288756667,123.287982222
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,154,0.0371388888889,248.0,448.0,137.287896111,2,419.42741033964603,147.46810032363553,81.1621158333,157.2912775,136.291403333
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,158,0.0371388888889,49.0,439.0,69.1619605556,1,699.20301566855755,156.94371820609973,66.1608947222,69.1619605556,68.1615288889
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,159,0.0371388888889,1047.0,437.0,128.287715556,2,405.45914905290181,145.51352622894245,72.1610941667,158.289146389,127.289091667
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,160,0.0371388888889,1088.0,438.0,136.291403333,1,348.06539868589658,121.69569555388684,71.1637002778,146.289413333,135.287755278
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,162,0.0371388888889,889.0,432.0,86.161295,1,541.62820566929611,186.2050114659875,82.1613094444,101.2991125,85.1621244444
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,163,0.0371388888889,809.0,429.0,143.290286111,2,704.82040911423121,153.78559187025232,70.1618313889,157.2912775,142.288734444
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,164,0.0371388888889,849.0,430.0,94.2986241667,1,418.7525503456032,148.60955870189866,72.1610941667,107.298605,93.2985958333
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,165,0.0371388888889,770.0,425.0,95.2980227778,1,550.26046822289254,154.19874290095299,57.1611852778,96.2960061111,94.2986241667
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,166,0.0371388888889,610.0,421.0,104.298538333,1,1096.6388358130903,169.35433984432049,44.1606994444,120.289009444,103.298840833
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,167,0.0371388888889,650.0,422.0,81.1621158333,1,519.73706497099806,181.52510240238772,57.1611852778,82.1613094444,80.1610283333
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,168,0.0371388888889,371.0,412.0,120.289009444,1,635.82745899260328,155.15484443884603,99.2981605556,135.287755278,119.291466111
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,170,0.0371388888889,290.0,411.0,151.2889125,1,478.24021315340025,143.699415365774,131.288756667,155.289404722,149.289296667
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,171,0.0371388888889,1249.0,407.0,121.288281389,1,1050.6895844641419,165.54283322160981,48.1620472222,128.287715556,120.289009444
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,173,0.0371388888889,250.0,408.0,124.286288056,1,477.25517315499087,150.38071199695332,84.1625863889,124.286288056,123.287982222
