fn,roi#,t1,x,y,mortality,status,peak,valley,valley_t,peak_t,threshold_t-
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,20,10.4951063889,589.0,644.0,77.5339091667,1,830.27881737759185,178.07473492494302,60.8758197222,80.5339169444,76.5339027778
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,21,10.4951063889,1195.0,642.0,39.8754563889,1,765.73187472860843,218.10343347576341,27.8752205556,39.8754563889,38.8758894444
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,22,10.4951063889,1030.0,614.0,60.8758197222,1,1502.9507627665191,207.11910135325175,35.8753438889,60.8758197222,59.8758261111
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,23,10.4951063889,1109.0,605.0,56.8759480556,1,546.79224770111432,183.22842411899475,49.8756711111,56.8759480556,55.8757816667
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,24,10.4951063889,748.0,608.0,52.8758044444,1,378.93138006553897,186.23216877668321,49.8756711111,53.8756963889,51.8755961111
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,25,10.4951063889,703.0,597.0,91.53401,1,1187.7997405630681,165.54241796996476,68.5330027778,94.5341291667,90.5339644444
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,26,10.4951063889,173.0,595.0,85.5340027778,1,1327.8613029363669,176.90432804475836,57.8757891667,87.5339616667,84.5345447222
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,27,10.4951063889,255.0,589.0,67.5337294444,1,1206.7944315916959,205.02716297147552,31.8752202778,68.5330027778,66.5337183333
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,28,10.4951063889,294.0,586.0,18.8750044444,1,1286.442926275432,270.14498128530971,11.5776047222,19.8750083333,17.8731463889
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,29,10.4951063889,1108.0,566.0,34.8753594444,1,594.28535867906692,213.32723204595399,33.8753791667,36.8752480556,33.8753791667
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,30,10.4951063889,1229.0,558.0,57.8757891667,1,1665.9363518772798,213.58315506175796,27.8752205556,69.5336766667,56.8759480556
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,31,10.4951063889,1352.0,549.0,22.8755758333,1,2940.614142896296,301.09909372425142,11.5776047222,23.8742725,21.8750777778
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,32,10.4951063889,944.0,539.0,52.8758044444,1,3641.9515972965692,217.0,10.4951063889,53.8756963889,51.8755961111
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,33,10.4951063889,325.0,546.0,31.8752202778,1,401.35338988299969,197.56248195900858,28.8750969444,54.8758291667,29.8752216667
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,34,10.4951063889,413.0,538.0,87.5339616667,1,1336.6742965377093,186.65163313230627,22.8755758333,89.5339952778,86.5339236111
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,35,10.4951063889,1064.0,530.0,55.8757816667,1,2307.5694243263706,207.50101768431921,22.8755758333,55.8757816667,54.8758291667
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,36,10.4951063889,1024.0,531.0,80.5339169444,1,387.59698712319425,196.5461793632287,62.8759025,80.5339169444,79.5340205556
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,37,10.4951063889,458.0,533.0,52.8758044444,1,543.68415400707772,209.46736200001595,26.8752230556,53.8756963889,51.8755961111
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,38,10.4951063889,1105.0,526.0,51.8755961111,1,1611.1198053458513,208.83037144433999,32.8753097222,51.8755961111,50.8756488889
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,39,10.4951063889,698.0,517.0,59.8758261111,1,697.61240486433542,199.23607218514871,51.8755961111,62.8759025,58.8750644444
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,40,10.4951063889,289.0,506.0,57.8757891667,1,1116.381626687119,182.36084344699077,31.8752202778,58.8750644444,56.8759480556
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,41,10.4951063889,819.0,506.0,63.8759183333,1,542.64506385569382,179.262736108166,12.6670327778,66.5337183333,62.8759025
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,42,10.4951063889,981.0,495.0,31.8752202778,1,1132.7078936423015,222.25779220388466,28.8750969444,36.8752480556,29.8752216667
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,43,10.4951063889,431.0,494.0,74.5338538889,1,665.02428798398194,188.36340701929979,33.8753791667,80.5339169444,73.5338511111
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,44,10.4951063889,1021.0,492.0,48.8756197222,1,808.96462256721645,220.78392094093354,20.8750430556,52.8758044444,47.8755897222
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,46,10.4951063889,407.0,457.0,38.8758894444,1,2473.2837688343229,231.69140558294191,23.8742725,39.8754563889,37.8753386111
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,47,10.4951063889,691.0,454.0,74.5338538889,1,734.79533422737165,172.45949568182473,57.8757891667,75.5338769444,73.5338511111
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,48,10.4951063889,1098.0,444.0,72.5340258333,1,1399.8051012573062,201.41000291586093,32.8753097222,73.5338511111,71.5337538889
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,49,10.4951063889,652.0,438.0,59.8758261111,1,1709.5174552794531,208.63207137800458,23.8742725,60.8758197222,58.8750644444
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,50,10.4951063889,814.0,427.0,48.8756197222,1,1509.8823145980552,219.45118448705671,31.8752202778,49.8756711111,47.8755897222
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,51,10.4951063889,365.0,419.0,63.8759183333,1,1868.4014094148447,207.81858715559801,29.8752216667,64.8759413889,62.8759025
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,52,10.4951063889,527.0,406.0,88.5343341667,1,1304.7775198865484,172.67922337861697,52.8758044444,89.5339952778,87.5339616667
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,53,10.4951063889,1138.0,401.0,65.5322188889,1,1266.5387629162813,241.18407342664622,55.8757816667,67.5337294444,64.8759413889
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,54,10.4951063889,283.0,382.0,42.8760588889,1,2241.8286220954733,218.0,10.4951063889,42.8760588889,41.8754177778
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,55,10.4951063889,892.0,380.0,42.8760588889,1,2342.8615944018688,398.28648110707366,33.8753791667,43.8755183333,41.8754177778
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,56,10.4951063889,931.0,376.0,36.8752480556,1,785.6452441737265,303.17505702071696,32.8753097222,36.8752480556,35.8753438889
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,57,10.4951063889,442.0,373.0,52.8758044444,1,700.10163391547962,207.99987553767343,36.8752480556,52.8758044444,51.8755961111
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,59,10.4951063889,196.0,349.0,38.8758894444,1,1063.5723936769241,216.3779564312951,28.8750969444,39.8754563889,37.8753386111
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,60,10.4951063889,280.0,337.0,52.8758044444,1,1195.3729042647196,193.24190219873338,27.8752205556,53.8756963889,51.8755961111
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,61,10.4951063889,361.0,339.0,87.5339616667,1,1412.6330495484565,182.23812688027871,57.8757891667,90.5339644444,86.5339236111
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,62,10.4951063889,482.0,329.0,50.8756488889,1,2578.2224692499785,213.50964231910984,24.8755927778,51.8755961111,49.8756711111
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,63,10.4951063889,523.0,325.0,62.8759025,1,1421.3747305881561,210.95047673819116,32.8753097222,62.8759025,61.8759547222
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,64,10.4951063889,603.0,319.0,55.8757816667,1,1786.2128746259139,206.97021919515186,28.8750969444,55.8757816667,54.8758291667
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,65,10.4951063889,644.0,317.0,58.8750644444,1,1181.2974672595913,200.90601396702374,31.8752202778,58.8750644444,57.8757891667
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,66,10.4951063889,1214.0,317.0,31.8752202778,1,1054.7523836909559,227.29915144866814,23.8742725,32.8753097222,29.8752216667
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,67,10.4951063889,684.0,314.0,55.8757816667,1,2217.8054270735965,205.68468160584402,24.8755927778,55.8757816667,54.8758291667
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,68,10.4951063889,439.0,292.0,69.5336766667,1,1346.4118227780812,195.55501595227364,54.8758291667,72.5340258333,68.5330027778
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,69,10.4951063889,479.0,288.0,79.5340205556,1,1149.6773575779723,192.33445687907064,61.8759547222,83.5331358333,78.5339272222
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,70,10.4951063889,682.0,274.0,62.8759025,1,970.03306050441938,195.45530897518324,23.8742725,64.8759413889,61.8759547222
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,71,10.4951063889,722.0,271.0,55.8757816667,1,1229.4947502501213,229.70116233284509,18.8750044444,55.8757816667,54.8758291667
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,72,10.4951063889,762.0,268.0,31.8752202778,1,1352.5854287168997,570.99303745559143,23.8742725,33.8753791667,29.8752216667
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,73,10.4951063889,314.0,259.0,58.8750644444,1,1707.5608715865371,218.42089723594376,31.8752202778,59.8758261111,57.8757891667
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,74,10.4951063889,924.0,256.0,51.8755961111,1,1655.7653781124638,205.33788077729923,23.8742725,53.8756963889,50.8756488889
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,75,10.4951063889,964.0,256.0,44.8756605556,1,814.08024829324484,217.98104844097602,24.8755927778,45.8755444444,43.8755183333
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,76,10.4951063889,357.0,255.0,48.8756197222,1,863.07596497581142,216.97336387226207,27.8752205556,49.8756711111,47.8755897222
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,77,10.4951063889,517.0,246.0,42.8760588889,1,1960.084207147479,224.69093644448722,19.8750083333,43.8755183333,41.8754177778
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,78,10.4951063889,271.0,223.0,71.5337538889,1,900.15244705851774,178.5185615742983,58.8750644444,73.5338511111,70.5337258333
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,79,10.4951063889,881.0,218.0,49.8756711111,1,1514.1941486071303,232.15547624210637,35.8753438889,51.8755961111,48.8756197222
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,80,10.4951063889,921.0,215.0,57.8757891667,1,1146.6187332226204,214.71322466525933,27.8752205556,59.8758261111,56.8759480556
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,81,10.4951063889,514.0,205.0,51.8755961111,1,2318.9693530900136,215.44364037080032,22.8755758333,52.8758044444,50.8756488889
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,82,10.4951063889,595.0,199.0,21.8750777778,1,1050.780438638551,408.41963514893354,17.8731463889,24.8755927778,20.8750430556
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,84,10.4951063889,878.0,178.0,43.8755183333,1,1920.6943553518036,214.62749384957638,24.8755927778,44.8756605556,42.8760588889
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,85,10.4951063889,348.0,176.0,59.8758261111,1,1357.2652471907081,204.56683007537748,24.8755927778,62.8759025,58.8750644444
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,86,10.4951063889,959.0,172.0,38.8758894444,1,1248.4190017849919,197.81515221368491,31.8752202778,38.8758894444,37.8753386111
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,87,10.4951063889,999.0,169.0,50.8756488889,1,1149.1075082246145,275.62536810349866,25.8751480556,51.8755961111,49.8756711111
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,88,10.4951063889,552.0,161.0,56.8759480556,1,1347.6731724414758,221.33460303237564,24.8755927778,57.8757891667,55.8757816667
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,89,10.4951063889,632.0,156.0,55.8757816667,1,1284.8038798705177,192.90228429687329,33.8753791667,55.8757816667,54.8758291667
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,90,10.4951063889,675.0,152.0,31.8752202778,1,859.1649208975972,406.88463546319622,28.8750969444,40.8754111111,29.8752216667
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,91,10.4951063889,225.0,145.0,68.5330027778,1,1877.1217594420204,188.46655476973527,51.8755961111,70.5337258333,67.5337294444
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,92,10.4951063889,835.0,141.0,33.8753791667,1,933.87399986074536,222.31511172134049,25.8751480556,33.8753791667,32.8753097222
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,93,10.4951063889,916.0,135.0,46.8756638889,1,1746.2315258772589,224.00496084796279,23.8742725,46.8756638889,45.8755444444
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,94,10.4951063889,386.0,134.0,48.8756197222,1,2128.8250004605006,217.41657964655212,23.8742725,48.8756197222,47.8755897222
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,95,10.4951063889,1078.0,123.0,66.5337183333,1,1414.4571097552021,206.25713316127278,49.8756711111,68.5330027778,65.5322188889
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,96,10.4951063889,469.0,126.0,54.8758291667,1,678.85526966289274,210.81210491426961,38.8758894444,54.8758291667,53.8756963889
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,97,10.4951063889,1199.0,114.0,55.8757816667,1,1156.0514797705787,217.70484252810647,26.8752230556,55.8757816667,54.8758291667
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,98,10.4951063889,670.0,112.0,45.8755444444,1,1395.1194757199328,205.67266783724841,27.8752205556,48.8756197222,44.8756605556
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,99,10.4951063889,751.0,107.0,22.8755758333,1,1480.5695172922401,253.0,10.4951063889,41.8754177778,21.8750777778
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,100,10.4951063889,711.0,109.0,73.5338511111,1,1126.9481099355842,200.0223198197416,27.8752205556,76.5339027778,72.5340258333
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,101,10.4951063889,182.0,107.0,64.8759413889,1,1246.5142120177181,199.87572671591079,31.8752202778,65.5322188889,63.8759183333
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,102,10.4951063889,1321.0,105.0,17.8731463889,1,1183.0514051578532,513.08786376064029,11.5776047222,17.8731463889,12.6670327778
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,103,10.4951063889,425.0,90.0,34.8753594444,1,1644.4346233815868,260.78119048479346,19.8750083333,35.8753438889,33.8753791667
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,104,10.4951063889,1075.0,83.0,34.8753594444,1,1332.3518798988553,593.45820404273366,33.8753791667,34.8753594444,33.8753791667
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,105,10.4951063889,546.0,81.0,70.5337258333,1,1363.7786851602584,204.5879138773463,43.8755183333,71.5337538889,69.5336766667
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,106,10.4951063889,1197.0,74.0,57.8757891667,1,1617.0300136352537,205.35495618696748,18.8750044444,57.8757891667,56.8759480556
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,107,10.4951063889,667.0,72.0,71.5337538889,1,1185.9459885652179,210.81665181120786,42.8760588889,73.5338511111,70.5337258333
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,108,10.4951063889,627.0,75.0,47.8755897222,1,851.3142044416295,217.61679047983282,11.5776047222,48.8756197222,46.8756638889
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,109,10.4951063889,218.0,64.0,58.8750644444,1,1783.5309879633826,210.97250398045577,25.8751480556,59.8758261111,57.8757891667
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,110,10.4951063889,951.0,51.0,43.8755183333,1,1906.8265260712851,197.5727393262178,22.8755758333,44.8756605556,42.8760588889
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,111,10.4951063889,1031.0,46.0,43.8755183333,1,2312.9220606971417,358.23206430993264,27.8752205556,82.5339419444,42.8760588889
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,112,10.4951063889,991.0,48.0,44.8756605556,1,1543.9820415928166,207.29875300018557,11.5776047222,45.8755444444,43.8755183333
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,113,10.4951063889,1234.0,30.0,59.8758261111,1,1776.4640003934435,202.5368785052685,22.8755758333,59.8758261111,58.8750644444
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,114,10.4951063889,705.0,29.0,55.8757816667,1,993.75091908121908,205.37366260082626,29.8752216667,55.8757816667,54.8758291667
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,115,10.4951063889,665.0,31.0,70.5337258333,1,1046.3259405057709,194.03530719286576,55.8757816667,72.5340258333,69.5336766667
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,116,10.4951063889,1275.0,27.0,54.8758291667,1,2212.3651848158524,193.98963438738184,32.8753097222,55.8757816667,53.8756963889
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,118,10.4951063889,786.0,22.0,59.8758261111,1,1120.9804563525163,204.16693933592495,25.8751480556,60.8758197222,58.8750644444
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,119,10.4951063889,826.0,19.0,47.8755897222,1,1634.9661706031027,200.0,10.4951063889,47.8755897222,46.8756638889
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,120,10.4951063889,336.0,14.0,50.8756488889,1,2318.4376466328749,194.80574790945207,12.6670327778,53.8756963889,49.8756711111
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,121,10.4951063889,867.0,16.0,52.8758044444,1,1419.6197354629251,209.73013491157303,23.8742725,53.8756963889,51.8755961111
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,122,10.4951063889,420.0,9.0,42.8760588889,1,2226.6150492843553,189.47668826261304,11.5776047222,42.8760588889,41.8754177778
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,123,10.4951063889,990.0,8.0,45.8755444444,1,818.04960164618171,197.0,10.4951063889,47.8755897222,44.8756605556
565888970b0dbb59c1980fd5da29af1a.tif.mortality.tab,124,10.4951063889,460.0,6.0,71.5337538889,1,1358.9774524706349,148.20453834402406,11.5776047222,73.5338511111,70.5337258333
240d61933fb15465e6e492cf1e619e06.tif.mortality.tab,4,0.0,1345.0,786.0,57.889595,1,1902.3968053473634,139.58156713963538,3.27754527778,58.8888825,56.8896761111
240d61933fb15465e6e492cf1e619e06.tif.mortality.tab,5,0.0,1141.0,766.0,58.8888825,1,1251.0216375789289,168.4954702632655,32.8891583333,68.5469191667,57.889595
240d61933fb15465e6e492cf1e619e06.tif.mortality.tab,6,0.0,695.0,765.0,82.5478669444,1,1161.7359658787775,150.05579167921471,2.18334972222,85.5478677778,81.54767
240d61933fb15465e6e492cf1e619e06.tif.mortality.tab,7,0.0,1180.0,762.0,30.8889480556,1,1811.9811134048689,172.62534987951463,4.01878694444,33.8892661111,29.8890763889
240d61933fb15465e6e492cf1e619e06.tif.mortality.tab,8,0.0,693.0,725.0,43.8893905556,1,1449.245410590536,158.64677211886442,2.18334972222,45.8893944444,42.8899052778
240d61933fb15465e6e492cf1e619e06.tif.mortality.tab,9,0.0,407.0,708.0,3.27754527778,1,4936.1518965547693,291.0,0.0,4.01878694444,2.18334972222
240d61933fb15465e6e492cf1e619e06.tif.mortality.tab,10,0.0,1015.0,697.0,26.8892536111,1,2520.084800395141,188.97966447854253,5.10027638889,29.8890763889,25.8889580556
240d61933fb15465e6e492cf1e619e06.tif.mortality.tab,11,0.0,1056.0,692.0,41.8892725,1,2568.8260748342655,189.00156967229333,2.18334972222,42.8899052778,40.8893272222
240d61933fb15465e6e492cf1e619e06.tif.mortality.tab,12,0.0,649.0,688.0,22.8893252778,1,2319.4470290065392,221.6472953429622,2.18334972222,23.8881483333,21.8889183333
240d61933fb15465e6e492cf1e619e06.tif.mortality.tab,13,0.0,161.0,684.0,25.8889580556,1,3082.3705340039915,158.07404008955444,2.18334972222,26.8892536111,24.8894202778
240d61933fb15465e6e492cf1e619e06.tif.mortality.tab,14,0.0,848.0,629.0,55.8896911111,1,1668.8963244101526,157.50130806024444,2.18334972222,56.8896761111,54.8897241667
240d61933fb15465e6e492cf1e619e06.tif.mortality.tab,15,0.0,1092.0,605.0,43.8893905556,1,2480.9046978773113,182.62295701539384,4.01878694444,48.8887325,42.8899052778
240d61933fb15465e6e492cf1e619e06.tif.mortality.tab,16,0.0,1331.0,582.0,60.8896038889,1,1433.7046525139983,155.21037994300454,2.18334972222,65.5462897222,59.8897091667
240d61933fb15465e6e492cf1e619e06.tif.mortality.tab,17,0.0,968.0,577.0,89.5478477778,1,2368.3906289830302,162.45317129390929,6.18176916667,91.5478636111,88.5479344444
240d61933fb15465e6e492cf1e619e06.tif.mortality.tab,18,0.0,721.0,560.0,36.8891063889,1,3284.1066882549594,161.84242051966345,3.27754527778,36.8891063889,34.8891911111
240d61933fb15465e6e492cf1e619e06.tif.mortality.tab,19,0.0,803.0,552.0,20.8889466667,1,3531.3915267429747,165.29377131320319,4.01878694444,20.8889466667,19.8888475
240d61933fb15465e6e492cf1e619e06.tif.mortality.tab,20,0.0,1303.0,518.0,56.8896761111,1,704.53170729334011,129.45851031207243,5.10027638889,59.8897091667,55.8896911111
240d61933fb15465e6e492cf1e619e06.tif.mortality.tab,21,0.0,1244.0,510.0,62.88984,1,2186.1800011105215,140.49665587960686,33.8892661111,65.5462897222,61.8898352778
240d61933fb15465e6e492cf1e619e06.tif.mortality.tab,22,0.0,880.0,505.0,29.8890763889,1,3408.5340211276744,176.28189298238433,3.27754527778,33.8892661111,28.8888558333
240d61933fb15465e6e492cf1e619e06.tif.mortality.tab,23,0.0,1039.0,449.0,48.8887325,1,2136.5356839577012,176.28189298238433,3.27754527778,48.8887325,47.8895013889
240d61933fb15465e6e492cf1e619e06.tif.mortality.tab,24,0.0,1196.0,392.0,54.8897241667,1,976.25286952315707,164.62726417081126,4.01878694444,56.8896761111,53.8896075
240d61933fb15465e6e492cf1e619e06.tif.mortality.tab,25,0.0,992.0,372.0,14.8602322222,1,2138.6039663235847,162.65589632403427,2.18334972222,48.8887325,13.77174
240d61933fb15465e6e492cf1e619e06.tif.mortality.tab,27,0.0,1113.0,360.0,56.8896761111,1,965.99782912541002,173.5605711875462,15.9480458333,57.889595,55.8896911111
240d61933fb15465e6e492cf1e619e06.tif.mortality.tab,28,0.0,1228.0,351.0,32.8891583333,1,778.1697136534201,154.62965703493202,4.01878694444,52.8897016667,31.8889986111
240d61933fb15465e6e492cf1e619e06.tif.mortality.tab,30,0.0,1030.0,328.0,24.8894202778,1,2938.5088450940802,156.35584400162449,2.18334972222,33.8892661111,23.8881483333
240d61933fb15465e6e492cf1e619e06.tif.mortality.tab,31,0.0,1069.0,322.0,13.77174,1,1902.1469681248611,139.17388312232509,2.18334972222,17.0358758333,12.6809327778
240d61933fb15465e6e492cf1e619e06.tif.mortality.tab,32,0.0,258.0,312.0,74.5476733333,1,1277.4315927903942,159.43584177587661,3.27754527778,77.5477183333,73.5477194444
