fn,roi#,0.03,1.04,2.03,3.03,4.03,5.03,6.03,7.03,8.03,9.03,10.03,11.03,12.03,13.03,14.03,15.03,16.03,17.03,18.03,19.03,20.03,21.03,22.03,23.03,24.03,25.03,26.03,27.03,28.03,29.03,30.03,31.03,32.03,33.03,34.03,35.03,36.03,37.03,38.03,39.03,40.03,41.03,42.03,43.03,44.03,45.03,46.03,47.03,48.03,49.03,50.03,51.03,52.03,53.03,54.03,55.03,56.03,57.03,58.03,59.03,60.03,61.03,62.03,63.03,64.4,65.4,66.4,67.4,68.4,69.4,70.4,71.4,72.4,73.4,74.4,75.4,76.4,77.4,78.4,79.4,80.4,81.4,82.4,83.4,84.4,85.4,86.4,87.4,88.4,89.4,90.4,91.4,92.4,93.4,94.4
4a29d22eab4b00ef03fee931165c6035.tif.mortality.tab,1,214.47156252171143,263.6605374528014,291.1530948930948,306.03887133912406,265.3896034254704,287.5319111211709,240.8379538616644,241.91609361188864,215.19484213528074,213.36043283505404,223.50569506953167,221.54113692601177,217.68755037779985,230.93068602584594,198.0900799240245,190.53473893969343,204.27331520281103,193.39650880143165,211.5109250826524,195.0708948074446,172.65959422824733,255.85406133972714,185.6461916712323,207.6250883282028,227.1145412362919,235.64911673644343,266.0905187995111,222.8544387865374,218.0911646496325,235.56840350887563,220.32272715019062,274.1812226826596,213.98765115493248,244.24897580188738,202.8276707870219,220.55154014311483,195.39215175733597,208.03657867605637,205.3046092199677,269.23420892903073,310.31342502633566,279.02609657736616,577.5699725686734,657.5841641876812,624.9595793043146,580.9449414577391,597.5061928710874,559.6115750684414,628.6869340896661,580.8377635187936,762.1001139309873,791.405605472398,773.4045094330169,992.8667646292887,946.3085340231645,893.878842702995,699.6101905027317,878.1445428298015,890.8897049303537,776.5309657978613,604.2268018242586,733.5803146766468,780.0766538472798,758.2580571847395,757.3032269112163,724.7157158162537,721.7125611536413,699.4713006009773,698.0321663431126,695.3914967581242,571.3440428943834,519.6749053009012,614.2119611456001,617.1060891949644,551.8557637654178,574.0473111902554,676.6623577614934,699.0944706888688,623.3974112974656,593.5237844548051,656.0648369730987,549.9596531863383,631.7308622083002,595.5488417372867,493.7635201346394,649.3917147939259,533.6713356183075,596.2435414521659,566.1394456462622,457.52764393677023,501.3110543357696,523.9153704781312,475.93083373577986,523.2765743404651,592.3832546780329
4a29d22eab4b00ef03fee931165c6035.tif.mortality.tab,4,352.5400484677186,401.05448404486384,341.1488212271519,320.90111654705754,314.86973365657104,335.4164565059856,362.9301277013587,475.63853119092374,479.6351179565158,574.3910756665763,684.5908567831,743.0899333589458,754.8534101620639,949.9892945076112,1460.1107670116314,1276.3602616249998,1002.5148523971563,1165.1849265227377,2072.226951507218,2134.5833925694756,2262.6385870495033,2127.232988474049,2142.9157156697456,2328.964473002195,2409.2299821146726,2371.60030591979,2277.2409072798523,3657.064349358769,3286.7786934116007,3078.6125191827327,3042.57809751746,3147.3358591565866,3300.921490243763,2948.7351553688964,2511.460205676184,2387.9196450259797,2708.7557807483386,2497.4987657274264,1975.2248756439653,2446.3367612459047,2462.578786763269,2198.679922314175,2252.6725661521878,2129.6053848529227,2018.7808421475547,1948.3252754011137,2063.4240379366765,2056.547444054754,2063.5959216732085,2073.3270606421092,2042.3858650129553,2040.8731964410645,1709.1041833938216,1959.5821461433918,1949.6239927314164,1829.714550433304,1784.4707402618797,1914.9816567047642,1830.8717852667787,1718.2324783604654,1489.3052406019565,1895.360838591239,1707.8532694080013,1779.0319788429813,1803.4541846809175,1735.2648337274677,1784.943081370169,1743.9909372596137,1705.5758400725824,1720.8767532054273,1501.5288441131913,1487.8909407183573,1604.0652267635533,1546.5729779127464,1381.9247169363716,1526.108717575446,1461.7572469753263,1419.866514635279,1389.9748255417526,1408.4899015134831,1472.1545098029176,1366.591492132913,1376.149172708841,1368.314866968963,1262.1681992600131,1436.2876196789489,1328.270520724675,1356.8238765269678,1324.6421172310636,1194.2837132047162,1157.066125845028,1266.9259498472952,1113.5146159591804,1119.2996156545425,1246.9544603299316
4a29d22eab4b00ef03fee931165c6035.tif.mortality.tab,5,338.7507175639832,392.00946083394246,269.8113525719588,299.47596205668486,321.2237010369405,300.97044753684435,252.35033122055754,280.7895794640916,293.6355942757693,290.99296501865894,234.80933737141126,247.23789351141858,268.6244074234316,215.27649096240975,192.44538240931232,175.68347177714094,220.09158408700765,245.38967082745285,214.64939758238174,211.7642364744365,190.07092322740766,217.8369981614085,254.11958211466668,215.03894317071783,205.91023860582538,237.48456174437544,230.85940673584918,257.1708237878982,218.11087248889066,292.10158046910226,258.30236432867804,246.23946682213497,309.0071434391389,250.26879136218832,224.8435899571685,240.26313902085653,218.61595085254416,181.61299677840375,211.52528464367563,224.50845267323075,206.22148746402019,257.50056628192374,198.34780407689271,220.0564035151192,180.1750078175616,207.30802196862393,197.3337417335503,239.52027097254307,195.55934628924453,217.57585260805487,200.93452690119554,219.6507199669836,201.9987441658919,230.42132142420303,245.04255545221525,220.37354782663175,222.25171905513253,273.524686809732,235.52056375556774,252.86650028771635,271.6332832379569,217.23878632019458,231.02749523018508,226.94716771308745,238.42115009502106,269.38604401312034,213.9813514353514,244.1097902433683,242.08926197113803,246.4556997145468,254.57878378606057,245.2855236524361,219.96156835208305,224.5697153850819,232.0500266140155,214.11532210129513,211.20658074535447,251.32503574031264,261.7808738732338,210.7976303955298,245.11120624056852,240.48866406240938,208.7539826136703,221.94091826289477,203.09423681422524,218.23932394066154,242.20847862967474,244.28131874976614,201.68656548762692,242.75994892807924,243.30384477630116,197.89523818808934,233.57920178714576,245.98670574914314,208.82966813038635
4a29d22eab4b00ef03fee931165c6035.tif.mortality.tab,6,345.496755662076,361.18024140418555,340.77803748679906,271.65877744816214,281.71092280774167,299.1275572592052,304.1620356294068,290.5177905289258,294.0120993954339,267.13110192927746,258.8670236546683,275.93471617818847,275.27949488010114,251.4217246730282,216.50401195608336,219.88382026143742,220.1151516122308,217.3033960960414,190.09123432485978,202.0614342386774,188.9184994720016,238.44095798341482,229.7611322130611,282.2063871229012,244.4776672672262,228.10644465850376,253.7439859666608,227.0461357396475,229.21058231081872,238.9893888611169,320.9917960654813,240.03071973728154,284.3599479982585,263.1108167875813,228.54334977406563,254.8192120912118,215.75859169301597,225.29383890718978,224.554877980883,216.374187081785,203.5251307252838,235.73257326680726,226.85725238942277,212.3067545553097,220.4662164018683,196.61930546124609,198.7038948643457,226.7286149227571,208.0576509389335,198.09229587019715,222.79247775866835,244.69816361495955,242.74660258764382,227.45614730307074,211.3436341579627,243.770354479313,222.41913831719376,251.11261760831542,233.22309889164768,263.6498823992084,248.31647604157294,226.4648332311641,265.13779657620427,249.5113945513973,301.3255204813853,228.29581781688952,244.0999239477154,289.8402120248566,248.4331967854802,241.60325759370272,224.73459753493458,226.20418491092607,233.26474795955502,234.61401908120797,245.72803039300618,228.85631213123318,208.59445862063606,230.86499771606924,249.25230215778808,252.4234120525823,278.4344460130077,296.2027059058374,250.36470877851835,256.2622514020156,235.4249381051155,197.60461808663848,233.00717446911096,214.43292449260827,248.84902606007338,233.3025826634292,233.74804486213327,224.52048945551772,298.74001964062535,212.6171885988941,212.25988454969257
4a29d22eab4b00ef03fee931165c6035.tif.mortality.tab,7,381.8905748938233,377.31460885447825,347.5441579998601,327.17043265116286,322.73251174485586,348.8357207782201,333.9467130933648,376.418035239028,403.97950468612976,387.6412689076502,281.87668477886285,367.72736587200797,292.77142606156735,284.2149489346857,239.3251383462427,258.5935360382581,246.66379497099578,257.8777239328818,328.1136371879531,320.7924216287974,309.8781230316307,407.01560008221566,372.97938323829123,384.12716358981874,384.05972777597873,391.0606404348104,412.38655424956136,343.1453953354605,367.6860358441509,472.57454612160507,413.8611733909185,395.5453583648724,413.1084372672798,400.7171665041637,348.8079179537417,371.249223491439,371.5503572952174,329.9172295350823,388.7828413144994,421.00762632807755,486.39832410027367,530.6314688496151,653.4317144356485,626.2266920466848,566.4811719069305,791.6751773409529,1074.830055730638,1694.3419076484108,252.03531306502722,336.163883119904,375.3977491907797,352.6754452723121,382.3725388294637,408.06597371572906,427.92440498048063,492.4985509301296,542.8963509659732,767.1942012412403,979.6487961348734,1116.3186479483127,1079.9450442222646,1813.7898257483523,2157.1809695743405,2112.1689477129594,1575.6769775966184,1637.5245807629624,1731.613309693645,1344.6154824719356,1245.8898309701385,1316.8945964676623,1046.5373993549877,1019.4317319787978,1096.2665026880666,1096.362017882201,852.8015492737281,976.4463903142178,1139.0795128004572,908.4314660238718,918.7912130038723,1040.3019236161585,990.6702972278711,833.691060226978,968.3434298745395,977.4150484352342,677.1021593844604,1082.1268560277385,902.4384657960941,972.2379726473036,827.7535125037667,696.90334737284,767.1714252195504,801.9573901292956,683.3262872490458,756.3496421842875,827.3795535249712
4a29d22eab4b00ef03fee931165c6035.tif.mortality.tab,10,274.8941110685999,336.9786902287466,335.1156468899084,325.5931567064878,309.11188954495213,271.0602159389617,282.95952180847075,271.7877505780785,277.0822729596472,266.26998015835767,302.11414577816714,342.6504858674882,224.84675057023094,248.93439707144302,208.05150208544626,212.7355964730331,221.7559828922875,210.46870565611292,196.0139394106928,197.60621633393703,175.8701481152286,240.86075909072213,219.30359702795207,210.51754610856696,314.70086199719697,250.53418445667418,254.3670399964976,215.3444936397766,249.42106766174575,203.88493473912098,244.67299716674447,289.9402036804845,236.25188570337042,259.5080329006116,245.9945447740637,200.8609693015867,203.23692980487135,212.003204516858,240.4736514311428,238.08726546654785,208.03803023271863,195.62969764241078,202.18992726017302,220.99768342047932,207.7637765512381,194.90453557783772,197.05660386474054,231.5551370500283,204.74141560073318,218.62012725329626,178.31124995063306,250.27836787584022,252.3277467147689,230.19774771107646,212.1730858710035,242.42811433543216,210.87873701774646,234.07507760388057,219.40599932834505,332.8125335571505,268.4546130782377,213.9501533792056,222.55886642157245,194.9665101363176,216.2964242081903,219.4283480437886,253.25367056913132,239.41208388749044,245.17441333568445,210.00149670647443,264.09061881590765,229.77072466611384,252.01436840793372,227.3493340396463,229.2210338675517,222.32275784123584,265.2882376682249,211.68839691980133,243.9226867658689,211.5350404523142,266.8618476775171,232.85872179945983,240.27737457856338,214.45194248834915,236.76054041389804,238.17664430811288,257.1859871534579,206.507462265591,245.4073248117299,188.35662742795319,222.96478367436953,267.27949266633294,264.6096611654718,227.65029357922467,219.49695492978566
4a29d22eab4b00ef03fee931165c6035.tif.mortality.tab,11,380.5601256160824,397.6084797996314,359.54726874290924,391.48400830174586,373.0071129379083,344.52589776333514,380.99734090241213,318.65348963736005,342.09165760534006,374.1421136947785,312.6915518141654,348.2406312910018,324.67980106404576,324.5357025848372,319.92879912473575,244.13954967642303,245.25312146814872,241.9998977917401,273.262454994819,283.534625261874,247.70895826936493,258.19099435481667,285.4944218253211,307.186555293557,266.1951752051351,326.11721506531717,326.4380033516816,319.87413288393304,294.71787454570403,312.9476131548509,333.0483177201572,311.6167582142764,371.79427646611106,306.37302639834496,352.7890030388691,395.13210679327335,394.159509396596,306.9783205508244,277.13026956387927,313.006108870117,253.8713514598072,323.03911384929995,307.7145459181752,336.06868917643646,354.0225226038083,334.6164517162716,422.6991442472696,396.9356159441308,433.58942095698427,438.55840375240183,599.5660307895006,897.9713783328526,1757.9875065103695,5034.464799376425,3647.2337650302256,3006.2435254933457,2769.2389571235794,2357.651718613411,2405.6495055231917,2349.4551247385357,2667.764232412586,2278.98988867203,2161.02017248727,2130.2089467002966,2168.930943023224,2054.340039756806,2130.725578411975,1833.3084396523404,1983.1837135087067,2043.6541331986357,2191.9758950559212,1979.3389279924077,1981.5953666182477,1952.0417565473465,1861.2340103049573,1951.2362442261144,1790.2980269548532,1877.6802963888133,1967.614645573899,1807.4092223962466,1714.7287398157416,1686.6863772292095,1562.2626885052027,1669.1864721519137,1681.5417984008436,1672.5925106633065,1525.6885088753966,1447.2231191020564,1454.820425196208,1584.8176296837717,1370.3034716630018,1473.2077468145785,1480.4838841400626,1357.593417103535,1370.0390702213729
4a29d22eab4b00ef03fee931165c6035.tif.mortality.tab,12,346.71133039598203,369.1634840411404,343.9167785941593,367.23768277495196,332.50151605355643,350.5157844946964,455.26688063891646,382.43100780538276,293.37149955865374,358.19085744214965,336.0591539406383,294.57798938877943,356.24323481218903,318.0417603420256,292.3956613690352,281.86565730977725,296.349476820013,282.61426450650185,278.158954079524,302.34676534640323,306.74093876704,283.7710581972642,300.46072927101955,306.35638114342174,322.83848832645947,332.4509126734363,395.86747371707526,375.5404073390844,304.7100355411136,363.8938016617242,400.3557975781223,346.2315659123468,350.50909855080863,389.9535987795616,439.1930823300102,355.50627110593535,340.7571937311866,334.26052543943524,322.7581674594698,315.0095588529261,287.8461574171031,354.0350913375104,340.25973720064377,390.58195780065944,376.6170963452771,361.44683404122463,411.97957517620847,486.2657543474732,539.2934310505384,631.3102570925697,659.9358536441476,1107.478705966409,3684.9131094854015,2366.8867224948203,3220.693690804289,3261.227082872197,3332.6240695777365,2817.186698460847,2840.2872655938854,2772.3815644165015,2866.0109722285915,2606.645975181896,2551.3916738469243,2631.804573686895,2569.804465343285,2636.8377079585157,2429.2594586216455,2457.4471930266486,2383.4090780430843,2312.1877774083005,2564.0700526323485,2461.6347558907587,2315.907343362002,2265.98367135807,2526.8789720983705,2191.7377508925347,2216.985935676777,2028.1123607073134,2033.69347699031,2104.5134006268454,2115.7586835655525,1981.5074590157767,1966.3054908721715,1940.5038683323007,2012.3300570752367,1760.8659736508225,1771.0940665354763,1821.4659580654743,1787.2224641348719,1999.7703650229835,1675.8322675854633,1614.0155646535331,1729.958606900871,1629.1052052082061,1402.233762459341
4a29d22eab4b00ef03fee931165c6035.tif.mortality.tab,15,372.55261692938933,393.4865272194877,473.07671748819985,378.07297403418306,369.63142149147336,395.4821462015636,517.1245477020981,350.0995723526759,411.5798297749913,329.8844085064733,363.26919911014244,386.370639082599,374.6949661563732,379.7938587483947,319.8975587866708,275.3352686211272,290.87218337808287,316.24064055435053,310.1810132793072,302.7852492166137,322.2045071269309,354.5981433629866,358.80784414072497,384.2810177270722,389.2345481786741,406.406706176288,386.8175266175022,419.7391646691021,429.70451060782756,441.59194755986886,362.37078240409863,414.3546526419288,494.02713243187173,413.2479343046489,502.43439859674027,394.05310034227614,395.64194169621567,381.9737358457395,432.9604925878694,433.5622544476026,433.1553579286269,530.6750476994728,562.2119363889483,629.6281315172996,638.0088732436072,709.198432523925,861.0698064832941,1038.5269065602777,1661.988089967736,6421.900621344134,5713.982643133506,5193.832015356214,4670.243064372486,4623.677895938305,4418.47471408503,4589.200541779917,4132.178245292788,4205.66313907828,4178.632980079692,4065.307931624578,3827.780889092171,4202.441313663604,3857.7065217963664,3820.784784020857,3833.8696710025242,3978.0835368360003,3788.8605376004134,3643.9584514688686,3596.1455287872236,3729.854425744008,3463.423799262842,3321.5227384729187,3339.790360478203,3343.9096091743127,3262.177902934797,3253.588631596441,3101.173581622513,3071.516764837228,2909.0552493604437,2912.5878303723525,3031.029232247214,2630.9980420007328,2846.8065561689946,2653.3643978341897,2562.879687848339,2737.6271925129677,2881.6416246667072,2651.760979088222,2597.379239751452,2574.708885344869,2367.1775011952213,2405.714654398175,2392.571063053705,2215.172152458801,2371.0836300642013
