fn,roi#,0.06,1.63,41.2,42.2,43.2,44.21,45.21,46.21,47.21,48.21,49.21,50.21,51.21,52.2,53.21,54.21,55.21,56.21,57.21,58.21,59.2,60.21,61.21,62.21,63.21,64.21,65.21,66.21,67.21,68.21,69.21,70.21,71.21,72.21,73.21,74.21,75.21,76.21,77.21,78.21,79.21,80.21,81.21,82.21,83.21,84.21,85.21,86.27,90.34,91.34,92.34,93.35,94.34,95.34,96.34,97.34,98.34,99.34,100.35,101.35,102.35,103.35,104.34,105.35,106.35,107.35,108.31,109.34,110.34,111.34,112.35,113.34,114.48,116.86,118.32,119.32,120.31,121.32,122.33,123.33,124.33,125.34,126.33,127.33,128.33,129.33,130.34,131.33,132.33,133.33,134.33,135.34,136.34,137.33,138.34,139.34,140.35,141.34,142.34,143.34,144.34,145.34,146.33,147.33,148.34,149.33,150.34,151.33,152.33,153.34,154.33,155.33,156.34,157.34,158.32
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,0,228.97613010242497,227.63230711872677,193.72149968580445,194.22190986273898,222.701195035699,197.7312827595894,197.0378591398998,197.95480253234024,178.59779586674495,196.8185384741213,195.2586729113518,204.65053836224862,179.80971765468553,204.9803495327206,184.39890571422714,178.67102011931206,156.11519481113544,173.42942178354855,155.99687624658065,153.2010499004313,161.1868187820074,171.54683356919656,181.48841119641793,172.77006008655863,159.25768387788025,169.00922955547196,173.8401829085608,173.1285555568977,177.89731251874682,153.08559761983395,158.37110492211374,145.66334569657434,131.267338814374,151.57831431830294,142.09962727407955,146.51102114182493,150.5712590970724,148.15055416141954,140.33877624782122,140.2696780163898,149.34016404454937,142.61830332246865,149.8828260485185,151.26540801004623,161.27646375416535,146.88239637100187,149.74399022441105,144.26260575189343,152.09851075871578,152.5436217723489,147.90236840126465,142.15760839443996,132.75464785776396,142.94017581516894,157.81455955733927,116.65685540760761,159.28998925637927,145.33592366393856,156.26910420107916,205.1562145616131,191.84466710163625,171.70146830847878,174.36151409272978,178.69603698446804,179.27820618828227,193.34992212484363,311.9578086826983,282.6555081094474,305.3999726892021,315.5314602440999,408.3995352251308,352.47700164784646,407.64551568945006,422.186560480856,431.25410520861567,443.17571013664445,424.93934149334,343.2715538133839,370.103980405889,327.28446780975815,247.8348096271891,254.5107267361912,226.0782920940414,359.946943651542,324.8334091381532,318.48808989876596,368.8305194525818,253.99581201343491,318.7061948513415,373.03536290484755,339.4558160154308,335.661393533664,302.7988100992281,272.60899848368575,356.85691333135907,251.84186085155812,350.54173918055307,378.0057178029155,282.0425984889984,285.35267941597084,260.46640594408757,239.8395167300877,300.7228366670673,325.87169931487585,240.41962081196309,232.08716896027508,220.3773809477437,209.34929831406268,210.93165119503394,224.6452115885075,228.41903213481584,239.06216665049436,391.2973846665036,249.0754739788151,360.0295525203638
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,1,199.98555033574152,199.17206586743887,178.64412767250795,179.44165721418454,208.5270772019562,210.28229651211498,209.80032398196684,195.1073866688665,184.6420476088428,238.2775012262128,198.80906881748353,193.8119803839275,160.83180381017786,183.68006371720793,196.34542612350484,194.02421673953344,181.39246815060167,173.51333231906926,177.6400244267759,157.9645421771341,158.837497825535,160.17988247818562,160.10923989974907,174.44604776868317,174.7527311647876,168.87261377575965,152.58015443315912,196.73438330192647,157.6512259321635,170.67362648169973,216.02303807050143,205.12348499798156,178.83373364411912,198.650962616281,165.76157430216387,148.49985853289039,152.61521284047157,150.1616476568234,142.24382750910382,142.17379129263037,151.36740609040294,144.55429839019445,151.91743454691465,153.31878458936808,163.4657370177965,148.8762750547711,151.77671407361117,146.22092166707748,154.16319642512366,150.68559005044477,66.77617559312247,98.82847322377005,159.2739904307728,144.90360198488213,203.32606363504965,175.78111652378635,224.7056762584374,274.16143890897223,389.9729730982982,370.8686762730812,282.86755608592915,304.59094829422787,408.7567684813892,292.27770717563016,289.3401040238108,401.1028115349917,323.8539993335397,314.91000833188065,371.1705559880538,353.20539954350517,291.5147947588086,337.71964347510743,293.1670770018645,246.164541260057,217.7533302402942,209.86244959081384,223.20326114313238,247.6746241929278,215.64058805738134,228.12934827596024,272.385069702101,265.3696255262693,213.5668675589952,212.20793440611763,199.40901113455956,255.40034118075272,258.52694354360034,232.64614591846365,210.51801334345504,221.7095641580815,204.83366856065769,291.55381807076014,201.33819535137536,273.71157111970734,214.7793279195182,237.4453421719136,236.77511276599506,234.15888403588636,238.67700011483313,293.6946954581937,253.89111627144123,214.87694025816802,186.09841453513383,219.6999960207363,209.36962254138066,257.27073580522773,253.45430278568242,249.31571793630314,236.35798637098517,196.67319614884767,199.80674386679257,203.64509470267134,222.63222737449354,222.91435963689966,213.51910370292867
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,2,243.97671541971494,242.66584451821808,209.5865690114482,206.82685351609996,164.79146475822708,197.7312827595894,196.09111465701372,179.6105842837421,197.05886042042908,183.4624131880863,217.75140311195125,211.50147918103264,196.6255440925758,181.87309441720473,176.84120710220495,171.92934949577614,183.90007270435768,185.0391627573538,177.4041292478323,155.43734635639794,207.12243609933412,169.7809843610161,187.83459292542182,178.49307101265498,182.93899439766682,189.1933158586926,158.2488694398656,178.88353851670826,162.36041165437405,204.97509662777082,198.06169427932275,180.75989690037218,193.18672964946694,177.93895604438316,189.23291430466037,238.2330504168983,235.65399333022592,224.73442930942886,243.1340616101937,225.87417170849454,188.8154038278316,207.1514722466626,217.70310932839112,219.7112939874427,234.25223920853878,213.34501916331038,217.50145186441603,209.67431445234777,224.99046336370333,203.500837065758,192.0284882340578,268.41286085280876,155.97897620361576,190.4652627676005,147.39401697504005,202.34504418067374,232.2516053006263,414.5433191759271,314.06982927175653,324.7763045149297,222.71686096563036,246.44054343432623,242.96706167651294,261.63281481510796,251.29220675203874,197.76542749972913,263.8416935235618,194.69193986743392,244.86553863020094,236.27738624077892,237.29043863561384,269.5665787297216,261.0310928904945,239.82479734176567,226.8815852922022,220.1507042795978,269.0060701217829,232.1416407838804,174.1800562175441,235.42187758619673,266.8447704944334,284.2270298381938,230.60169672884734,227.83460104618783,210.13469148855123,247.3110533922081,217.9627340410885,286.45314284098686,229.81230977610525,220.4121895885835,215.68602852554045,231.63604229859004,218.2363122307567,301.27563695141407,236.59559063001478,261.6108707803693,219.49895637199313,202.77390882446917,238.12841707788047,299.315283477881,263.1971986316304,229.04021591814492,226.65143930890977,212.70538016224648,250.2405514774669,213.9078277637755,227.04852458617952,241.524001478868,282.7081407286254,248.5599036263282,225.6484316031217,203.62536008503218,203.69321828006218,235.97716679492206,196.48300500322694
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,3,251.9579242455422,249.58915137087413,189.81416479925048,188.27070504034978,186.7994452673816,195.6116222639026,198.62903000944704,210.17814002710287,179.30500537314936,190.9253255600042,200.3898042973117,187.25516144018624,210.61206307297184,183.90675952537202,199.59759386628863,157.11870631786513,210.6589958911725,174.38300111019782,177.3354323468253,191.32307899474415,185.424600707266,155.13112946640004,184.33877398874156,190.85633791629368,189.54352712897312,177.26429300281714,166.63335004599205,158.40880253706356,148.49105180388642,165.8977159159507,187.68602381091853,157.55912491732454,171.05332588236595,187.91505689731366,168.73731229686578,172.83888124004872,173.9708815402511,175.8822660643342,167.3252147595175,214.97245584054804,149.64156726785797,177.3797798379336,189.87352018510677,164.06470137657737,191.86384108195236,180.68311145150471,189.04331797561395,180.50924178029587,133.60137037757687,202.80204582912958,171.31859981463808,137.3045930811841,135.16125711797832,169.27231136876838,198.32093602121725,149.27297401918634,170.08861456113232,149.27581028803587,168.33426968217586,162.59227749867603,227.97853575216823,212.2286666319413,206.97100008548074,225.83872316713556,180.75679471819095,173.6623961279577,193.9011035789564,173.3388959346257,160.284155384087,156.64447719084413,189.23206044480776,176.58021002887781,161.72773920099954,179.15194547123698,189.63662401795148,191.2104434554471,197.91500159307017,186.7810317309205,172.48123122796213,193.25567422734426,179.16738979143824,171.43559948136163,156.10078583170232,211.25539750687776,245.16691334611394,202.6885510501201,221.78647280017833,188.7389952984862,242.0343770213659,206.48325414455832,230.93667960797404,217.7560091222162,214.96393844620025,208.13372391081424,270.2498860538648,236.85349968212344,210.6596175950328,216.0373710215959,303.10277959156923,242.3780380677066,303.35404909932686,358.6003326579635,308.31251584375593,253.93343482916757,276.8787883663236,339.6219219303575,347.26773174933993,352.56643462212884,315.4014152980798,379.679136585442,352.22148005218514,336.88145666147176,577.866877457607,422.89065319879626,545.1551583904562
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,4,228.97237944599942,227.41740271550572,188.17821934826367,186.99560055608873,185.00850277174965,247.3300655631801,213.12545938352142,183.6839913837859,219.79807182816222,214.99611824001343,208.9122390027399,217.35551570993232,215.50736516345603,202.2344521690474,190.20405574705165,195.06709682804996,204.03288192922759,198.3951478566239,176.72210488157194,178.27642804042665,178.9973515322685,207.27581019981605,173.73180571049747,181.3369572825016,165.29110069986976,188.19635568870302,196.35867144784973,173.92985320634978,174.55843935884096,146.42400693374134,167.81738070886473,190.285171586143,204.35930621328762,203.70395265159962,210.56860649817816,184.34740223885737,196.16139482194168,172.3575836454221,191.96486499330652,183.080629585319,201.59042087493688,208.61390474369813,172.55401669165008,226.33371176033958,189.9408685005047,203.51903903295528,190.150547447172,184.3344917355746,169.3254443669687,209.81666305768783,179.38199032782575,269.28261328853506,252.28001057018292,243.58089007357685,173.04244801941903,194.40694462634116,246.29314427754178,383.2129732257987,319.53612477289704,278.1017012342778,330.30364952280814,250.2736622663216,327.7785237639709,404.8526682832489,369.97524639686793,432.5650124908982,410.35806940218094,393.95759190529253,345.0371125908199,424.9732685801592,349.96195059656543,322.5789073989585,305.0580831645911,284.85093027210826,272.63578434962403,268.620121244489,253.9917984549651,295.5115783621842,236.5875706901763,300.05874166489946,419.3672463213455,435.4779097718284,408.173612511988,319.7185925242195,333.3603255860942,420.2021381491686,303.8455099813515,451.99512535097324,326.7109780226537,311.88666201775743,265.258338333044,252.25597044230457,336.9920799775171,501.980187648802,333.5742350215981,396.0573824202564,310.75888230265934,270.99107386752564,328.3812966349119,379.24403867212374,382.9535296883727,380.0760467611881,246.7232883718856,245.2126840840958,388.9128101597984,341.6985131073109,354.57660312657305,365.33559600904283,338.64593545336817,399.1032348947427,388.86235314341354,374.80353324157375,283.97786806926973,388.5002033879936,210.11188396298834
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,5,164.01835156084647,165.0515042660359,191.12267796933492,192.426880059656,208.50424716480393,230.36883316607936,177.07366211352863,197.15174412802702,203.8644002641757,199.37956001409398,225.61825485497408,186.77209750714277,200.99233592810907,190.07204451190117,183.22805654500823,176.92505370187348,182.5530018178063,176.08383669629845,151.7205578804444,161.81033514454106,178.315533983916,167.85312238335172,169.42602106640078,176.91734474504082,169.96896540437217,197.17609398169074,146.0299920664193,178.4713059703123,172.27627003594895,181.98995289967738,176.18555904508378,169.34882636402304,164.55730173123965,166.89018949822423,181.87053871336965,179.422801706856,191.18119660012198,150.11415628333484,188.61744446551836,168.13255794303902,154.90222011239484,204.03322118518292,152.08343292449962,184.1879446486054,184.9574609447982,189.27506166958813,210.8866899004844,213.1605093942298,212.75134260725076,194.83476668181456,191.1267036804285,152.0683312335835,173.65629047059642,179.37301459977493,172.45495631724904,176.7018517093127,145.69439939418942,186.59698318374006,151.21358950844612,193.61013617122475,211.94924671477844,182.8083728305258,173.32831733988706,176.5910828388626,158.4790235187172,208.1033126812334,222.87572768863646,231.99936637475372,174.87914933284236,181.09861434236947,139.34608402507652,154.88644723248836,151.32967436214327,161.94320433132015,168.9866740679863,191.93362809254396,153.2548219066634,209.30704158921893,167.19348736943064,179.94109473479898,153.5698027717192,155.46472518218667,162.98950750141498,200.00092411628583,192.95679586353992,150.49823476024812,217.58235334412922,155.7026949315459,189.7702016665349,193.558870443306,203.9485814037762,166.15097770017243,236.57055957396753,188.46164746455042,197.2369164171478,194.2026187847343,209.88013579053802,219.4215794300479,241.64877983778732,211.83266412417763,241.47109958940985,267.93665716941473,239.38150102525842,300.4155283759026,387.2401583646658,362.70738503953464,372.5407418949157,385.42646787280637,459.12438125166045,435.0491233465949,436.7536259757912,434.09344101577113,346.37516428999976,535.6971707746742,311.1927362478854
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,6,233.97657525195,232.65781321210528,199.37940815018842,197.5251463091875,175.01148438194505,190.16570529111237,175.13703679928432,197.47971385598942,190.54709010075373,214.6014133931085,200.01266931302771,199.44201491581245,194.5382409484366,179.84602647434704,176.1613160656862,179.41633324433838,192.19969768671092,175.38889551941912,179.25694222887768,211.53474039869292,182.88465417407554,185.1019921676873,163.43982409624866,180.5917786955237,187.9024170568276,187.0623066214624,194.05825688850487,204.07109236850377,192.33721469995746,184.73918698822757,198.01318433175405,197.65128940503647,168.7117929440408,177.62609521719153,179.94158449697943,178.0038796637389,202.76288275478203,188.79999074267616,213.4895429399776,178.98756846519314,226.53199492548436,163.92230682026133,179.90190013315382,197.996962171024,187.5356996403936,176.88618548653483,170.806033063646,207.20485473208643,204.15555890439126,200.477447249639,209.77317996250312,243.52178434206698,252.8585498386087,215.01932483476088,188.6430036588276,193.19319730491392,213.63713137969276,365.7864296949402,278.45236295094753,267.8543568134969,201.05453092594564,286.0189710624798,291.6835098559078,238.03982162572956,222.1988907003093,295.4601637738624,350.83774022125647,305.9503378684403,228.98643323871067,262.55022644332234,251.71943754388528,246.9578431174496,280.315792908715,281.9162496432655,282.8912137607369,284.25362869653986,312.5649629619743,295.1528854126707,252.3552088425385,247.95921760154073,414.93112842465695,406.68476328838324,344.4105187568909,252.30612178453316,266.2466464655833,346.7124523357428,294.6383307839971,370.47936386019586,224.84872262568993,230.04186181645017,233.30520542062993,248.233999474979,292.03966968503835,375.2869420584167,290.7893447334835,298.60121946442564,243.91999080902164,293.3481966536464,262.710941013549,441.0708839949382,392.2244726729076,352.6507748030462,486.7142437546926,449.0978871819323,430.67371817508416,483.77857151369477,487.11129865080517,489.1391912762185,463.612415026831,420.2859327153485,425.00694174868806,434.0979085059062,530.1561063572464,381.77513029064875,538.3407189105756
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,7,221.99651056907294,221.80006324603485,216.84279772589528,216.8397014816459,219.31363760801517,215.5573158317036,206.07321317019932,180.67414875364653,198.36895999867352,187.4807780794049,173.2520988938466,208.49323634187277,174.70886107911423,160.6568897596481,167.53095991098516,169.05884083021434,165.2955476316731,164.76432932521183,215.38899904001994,169.58100921766336,179.43805558138826,195.43674188695456,183.9190334957881,160.5355109619831,173.11805013525822,157.66968511814304,175.6662298521727,171.5977608392154,166.93986686315665,173.83808714017255,152.30283822899466,156.1433496091957,161.95215737256981,174.55511761994612,163.6396160237703,168.7197053420563,173.3954092316965,170.6077648600962,161.61184866547734,161.532276267743,171.97770022324798,164.23691491207362,172.60262094727582,174.19477981247402,185.7233485313804,169.14737500642522,172.4427398738127,166.13046680478223,175.1541673669374,175.66674995956015,170.32195818154685,163.70638613748852,153.0206118203189,168.23212428029385,183.10480215252224,166.332475204226,154.59578444327818,170.03391579476104,160.33288282364072,161.159272604462,198.138617774966,201.0930506108494,186.0136637137531,173.48416851589198,200.9099992629905,193.86155641044815,363.93765148757547,352.0034219646892,364.95327829483523,160.67179073298834,173.42748657542109,193.63206524067823,175.79127657314118,175.54866702122058,174.90072811948951,157.63401188845208,175.74148447315758,182.7541095074167,164.67551019663847,187.4998457474738,153.19958759552924,149.25622359192664,192.75653377205504,172.03739879422602,177.04436256724466,151.8344096206073,207.82991314990485,155.8000663474389,211.45576511395183,240.28147808344843,179.38579659549782,204.8227051630461,194.11287765481563,165.027555047566,185.5562810455008,167.4642685186827,222.4382058641703,189.11746344728894,154.4093972740403,156.8720390683803,156.6041720359018,158.75398378229843,210.12320637925825,233.1360832069293,148.77424181808712,151.53797426180384,147.79231885981307,145.3716719016061,168.84565121642885,170.43935685164578,170.2359075800291,171.6823382348888,206.55603170582705,159.93937174177518,203.29744448310763
7f0718b2ee12bb396febed3e41cd3176.tif.mortality.tab,8,213.97554478513499,212.5987697192355,177.85643036016072,177.07943615420493,178.45054551711442,175.49897947450663,207.0166114988245,180.1500204278329,209.3598405296779,207.38063158559666,198.94312571022036,177.4618141450537,193.44654298955328,176.8214969755673,153.74859999449265,201.5717492496503,170.95831305318603,179.9573756286753,192.78075227883198,183.13309933612808,177.27039522846502,166.48534455558047,185.86870921386154,220.31816082541528,149.37736004489904,178.08114897585833,184.3262326023868,175.9933141895319,161.06189077492667,197.24949104764244,164.3418984449279,155.10946599180707,162.75737038467554,203.92910626860092,175.26308114249176,193.6237547915347,173.37156870093006,185.12023962327726,197.1901751412902,176.84394521923306,164.29595154768543,158.42087195608747,161.38189654633075,195.89225663417167,184.85665077339087,186.09573013388354,183.99012321803028,198.04270314186311,182.0399895418838,191.4748041536429,230.6408337366708,307.1454143798894,450.9293120357708,447.1354629983497,443.8832740883561,437.76657456568944,427.65762613013885,608.6312681347088,464.23886936502066,424.38383878287914,435.8435564960601,350.0057420504349,352.1574759484764,394.02917172845105,360.475238048805,390.19021225468316,333.42474485826796,326.8060760746676,327.0634249751655,348.52006744958135,361.15894177412144,381.76232748037546,336.45999257642757,368.8829606571948,387.2440341595228,349.95145384780716,376.83104261689317,338.4731582489725,339.4229290844456,349.45684494972437,428.03380701683926,484.36596277694616,442.0690631452527,344.6810721086044,302.58239599181076,403.89068459572496,350.4626340864109,377.7924150422956,297.91279503254003,365.8735913310143,333.42330768400956,345.5896167281014,365.05357000632404,381.85754790250576,300.9070280631463,439.61116584025007,315.1883542876255,306.4151050673419,369.2745616328352,446.66743379609596,401.0129278391992,359.449740072425,388.4656909630235,336.9949478959244,376.4960899778962,417.9869626577652,410.06872088438814,403.4450316804632,418.0924899558565,348.31027254581045,367.62629025836367,382.60190210853006,306.05946662457785,376.7797356903046,308.92125642125853
